date,symbol,close
2021-09-16,ASML,850.632568359375
2021-09-17,ASML,824.3075561523438
2021-09-20,ASML,805.9874877929688
2021-09-21,ASML,819.3993530273438
2021-09-22,ASML,828.9954833984375
2021-09-23,ASML,843.4138793945312
2021-09-24,ASML,832.9069213867188
2021-09-27,ASML,800.781982421875
2021-09-28,ASML,747.9212646484375
2021-09-29,ASML,719.4008178710938
2021-09-30,ASML,714.3104858398438
2021-10-01,ASML,711.14697265625
2021-10-04,ASML,683.4702758789062
2021-10-05,ASML,702.576416015625
2021-10-06,ASML,702.2217407226562
2021-10-07,ASML,715.94970703125
2021-10-08,ASML,700.0839233398438
2021-10-11,ASML,692.05029296875
2021-10-12,ASML,695.0797729492188
2021-10-13,ASML,713.6489868164062
2021-10-14,ASML,746.1187744140625
2021-10-15,ASML,756.769775390625
2021-10-18,ASML,755.6384887695312
2021-10-19,ASML,767.8519287109375
2021-10-20,ASML,735.9666137695312
2021-10-21,ASML,755.0057373046875
2021-10-22,ASML,767.8615112304688
2021-10-25,ASML,755.849365234375
2021-10-26,ASML,758.5240478515625
2021-10-27,ASML,767.8901977539062
2021-10-28,ASML,779.5763549804688
2021-10-29,ASML,779.2791748046875
2021-11-01,ASML,774.0736083984375
2021-11-02,ASML,780.4690551757812
2021-11-03,ASML,797.7697143554688
2021-11-04,ASML,817.4442749023438
2021-11-05,ASML,814.0899047851562
2021-11-08,ASML,816.906005859375
2021-11-09,ASML,817.0214233398438
2021-11-10,ASML,786.0725708007812
2021-11-11,ASML,801.0086669921875
2021-11-12,ASML,818.5401000976562
2021-11-15,ASML,823.4322509765625
2021-11-16,ASML,827.1134033203125
2021-11-17,ASML,826.0657958984375
2021-11-18,ASML,844.9618530273438
2021-11-19,ASML,823.8646240234375
2021-11-22,ASML,793.6657104492188
2021-11-23,ASML,776.10546875
2021-11-24,ASML,771.2132568359375
2021-11-26,ASML,751.6347045898438
2021-11-29,ASML,783.3428955078125
2021-11-30,ASML,760.7560424804688
2021-12-01,ASML,772.7606201171875
2021-12-02,ASML,758.7086791992188
2021-12-03,ASML,741.542724609375
2021-12-06,ASML,727.0005493164062
2021-12-07,ASML,774.692626953125
2021-12-08,ASML,772.683837890625
2021-12-09,ASML,742.5902099609375
2021-12-10,ASML,751.4617309570312
2021-12-13,ASML,734.7666015625
2021-12-14,ASML,725.0782470703125
2021-12-15,ASML,761.4382934570312
2021-12-16,ASML,725.66455078125
2021-12-17,ASML,720.73388671875
2021-12-20,ASML,723.6268310546875
2021-12-21,ASML,752.6151123046875
2021-12-22,ASML,761.34228515625
2021-12-23,ASML,770.2713012695312
2021-12-27,ASML,779.9019775390625
2021-12-28,ASML,773.5007934570312
2021-12-29,ASML,770.8191528320312
2021-12-30,ASML,769.1275634765625
2021-12-31,ASML,765.2061767578125
2022-01-03,ASML,766.5036010742188
2022-01-04,ASML,748.9146118164062
2022-01-05,ASML,716.6968994140625
2022-01-06,ASML,733.4691772460938
2022-01-07,ASML,726.7216796875
2022-01-10,ASML,698.9158325195312
2022-01-11,ASML,700.8285522460938
2022-01-12,ASML,713.3331298828125
2022-01-13,ASML,701.712890625
2022-01-14,ASML,715.601318359375
2022-01-18,ASML,687.43994140625
2022-01-19,ASML,671.6674194335938
2022-01-20,ASML,679.0105590820312
2022-01-21,ASML,667.7363891601562
2022-01-24,ASML,660.7103271484375
2022-01-25,ASML,623.3699340820312
2022-01-26,ASML,627.8775634765625
2022-01-27,ASML,610.000244140625
2022-01-28,ASML,619.9098510742188
2022-01-31,ASML,650.8873901367188
2022-02-01,ASML,655.0011596679688
2022-02-02,ASML,660.06640625
2022-02-03,ASML,620.8323974609375
2022-02-04,ASML,627.445068359375
2022-02-07,ASML,624.7732543945312
2022-02-08,ASML,628.0795288085938
2022-02-09,ASML,653.9342651367188
2022-02-10,ASML,631.3571166992188
2022-02-11,ASML,603.8297729492188
2022-02-14,ASML,603.5126342773438
2022-02-15,ASML,630.9052734375
2022-02-16,ASML,638.0657348632812
2022-02-17,ASML,625.1575927734375
2022-02-18,ASML,622.6586303710938
2022-02-22,ASML,615.392333984375
2022-02-23,ASML,607.1842651367188
2022-02-24,ASML,631.318603515625
2022-02-25,ASML,641.1990966796875
2022-02-28,ASML,640.6128540039062
2022-03-01,ASML,609.5679321289062
2022-03-02,ASML,629.905517578125
2022-03-03,ASML,606.2805786132812
2022-03-04,ASML,571.2278442382812
2022-03-07,ASML,552.0242309570312
2022-03-08,ASML,550.774658203125
2022-03-09,ASML,597.1979370117188
2022-03-10,ASML,576.75439453125
2022-03-11,ASML,563.0868530273438
2022-03-14,ASML,555.1092529296875
2022-03-15,ASML,573.5151977539062
2022-03-16,ASML,625.349853515625
2022-03-17,ASML,628.68505859375
2022-03-18,ASML,653.4441528320312
2022-03-21,ASML,656.3755493164062
2022-03-22,ASML,661.9791259765625
2022-03-23,ASML,639.5076904296875
2022-03-24,ASML,663.7091064453125
2022-03-25,ASML,660.6527099609375
2022-03-28,ASML,667.8324584960938
2022-03-29,ASML,681.5864868164062
2022-03-30,ASML,657.9614868164062
2022-03-31,ASML,641.9776611328125
2022-04-01,ASML,641.7855224609375
2022-04-04,ASML,654.3764038085938
2022-04-05,ASML,621.3418579101562
2022-04-06,ASML,604.08935546875
2022-04-07,ASML,601.0040283203125
2022-04-08,ASML,587.1923217773438
2022-04-11,ASML,574.514892578125
2022-04-12,ASML,570.9202270507812
2022-04-13,ASML,588.9512939453125
2022-04-14,ASML,574.6398315429688
2022-04-18,ASML,582.05029296875
2022-04-19,ASML,593.1708984375
2022-04-20,ASML,609.279541015625
2022-04-21,ASML,595.8907470703125
2022-04-22,ASML,584.0012817382812
2022-04-25,ASML,576.5140380859375
2022-04-26,ASML,538.6544799804688
2022-04-27,ASML,535.2426147460938
2022-04-28,ASML,567.5946655273438
2022-04-29,ASML,541.8648681640625
2022-05-02,ASML,548.900390625
2022-05-03,ASML,552.2759399414062
2022-05-04,ASML,573.52783203125
2022-05-05,ASML,545.975830078125
2022-05-06,ASML,533.2305297851562
2022-05-09,ASML,496.1269226074219
2022-05-10,ASML,506.4916076660156
2022-05-11,ASML,504.4883117675781
2022-05-12,ASML,505.51416015625
2022-05-13,ASML,530.6370849609375
2022-05-16,ASML,517.6981811523438
2022-05-17,ASML,543.5177001953125
2022-05-18,ASML,511.2626037597656
2022-05-19,ASML,509.0367736816406
2022-05-20,ASML,515.6563110351562
2022-05-23,ASML,536.72412109375
2022-05-24,ASML,528.8079223632812
2022-05-25,ASML,530.40478515625
2022-05-26,ASML,542.0081787109375
2022-05-27,ASML,564.5663452148438
2022-05-31,ASML,557.7050170898438
2022-06-01,ASML,545.482421875
2022-06-02,ASML,561.81787109375
2022-06-03,ASML,545.4725952148438
2022-06-06,ASML,553.25341796875
2022-06-07,ASML,558.4017333984375
2022-06-08,ASML,549.1404418945312
2022-06-09,ASML,524.9176025390625
2022-06-10,ASML,504.7109680175781
2022-06-13,ASML,477.6622619628906
2022-06-14,ASML,475.33001708984375
2022-06-15,ASML,489.0333251953125
2022-06-16,ASML,453.0523986816406
2022-06-17,ASML,458.084716796875
2022-06-21,ASML,478.4075012207031
2022-06-22,ASML,469.8428955078125
2022-06-23,ASML,469.8428955078125
2022-06-24,ASML,498.64306640625
2022-06-27,ASML,491.656005859375
2022-06-28,ASML,474.59454345703125
2022-06-29,ASML,468.9911804199219
2022-06-30,ASML,460.53314208984375
2022-07-01,ASML,435.3232116699219
2022-07-05,ASML,418.455322265625
2022-07-06,ASML,415.0489196777344
2022-07-07,ASML,437.3265075683594
2022-07-08,ASML,438.3426513671875
2022-07-11,ASML,424.90057373046875
2022-07-12,ASML,420.4779052734375
2022-07-13,ASML,432.59423828125
2022-07-14,ASML,442.1652526855469
2022-07-15,ASML,460.29119873046875
2022-07-18,ASML,458.2106018066406
2022-07-19,ASML,482.2881774902344
2022-07-20,ASML,497.8302307128906
2022-07-21,ASML,524.7822265625
2022-07-22,ASML,517.030517578125
2022-07-25,ASML,521.5884399414062
2022-07-26,ASML,507.265869140625
2022-07-27,ASML,528.5659790039062
2022-07-28,ASML,542.6273803710938
2022-07-29,ASML,555.9146728515625
2022-08-01,ASML,559.5050048828125
2022-08-02,ASML,547.3596801757812
2022-08-03,ASML,565.0308227539062
2022-08-04,ASML,570.8475341796875
2022-08-05,ASML,560.031005859375
2022-08-08,ASML,555.607666015625
2022-08-09,ASML,524.9146118164062
2022-08-10,ASML,549.108154296875
2022-08-11,ASML,545.5770263671875
2022-08-12,ASML,558.7214965820312
2022-08-15,ASML,557.7319946289062
2022-08-16,ASML,549.7191772460938
2022-08-17,ASML,540.6005249023438
2022-08-18,ASML,544.500244140625
2022-08-19,ASML,528.9404296875
2022-08-22,ASML,504.5042724609375
2022-08-23,ASML,510.01422119140625
2022-08-24,ASML,509.7134704589844
2022-08-25,ASML,523.5855712890625
2022-08-26,ASML,494.677490234375
2022-08-29,ASML,484.9185791015625
2022-08-30,ASML,478.2638854980469
2022-08-31,ASML,475.27606201171875
2022-09-01,ASML,455.85528564453125
2022-09-02,ASML,453.20697021484375
2022-09-06,ASML,455.85528564453125
2022-09-07,ASML,462.41290283203125
2022-09-08,ASML,468.30126953125
2022-09-09,ASML,486.00506591796875
2022-09-12,ASML,489.8174743652344
2022-09-13,ASML,456.99993896484375
2022-09-14,ASML,463.7904968261719
2022-09-15,ASML,451.71307373046875
2022-09-16,ASML,453.2651672363281
2022-09-19,ASML,457.0096435546875
2022-09-20,ASML,448.13348388671875
2022-09-21,ASML,441.3042297363281
2022-09-22,ASML,427.83966064453125
2022-09-23,ASML,423.0863037109375
2022-09-26,ASML,417.9158020019531
2022-09-27,ASML,420.3216247558594
2022-09-28,ASML,428.0240478515625
2022-09-29,ASML,414.9765319824219
2022-09-30,ASML,402.91864013671875
2022-10-03,ASML,418.75982666015625
2022-10-04,ASML,451.1892395019531
2022-10-05,ASML,455.244140625
2022-10-06,ASML,448.30816650390625
2022-10-07,ASML,421.2625732421875
2022-10-10,ASML,409.2628479003906
2022-10-11,ASML,387.60113525390625
2022-10-12,ASML,386.407958984375
2022-10-13,ASML,393.266357421875
2022-10-14,ASML,367.7825927734375
2022-10-17,ASML,380.4808044433594
2022-10-18,ASML,387.04827880859375
2022-10-19,ASML,411.3290710449219
2022-10-20,ASML,424.1824951171875
2022-10-21,ASML,448.39544677734375
2022-10-24,ASML,458.8139953613281
2022-10-25,ASML,471.4637145996094
2022-10-26,ASML,469.6011962890625
2022-10-27,ASML,460.2109069824219
2022-10-28,ASML,474.538818359375
2022-10-31,ASML,458.2804870605469
2022-11-01,ASML,461.15185546875
2022-11-02,ASML,432.97137451171875
2022-11-03,ASML,428.0382995605469
2022-11-04,ASML,456.09930419921875
2022-11-07,ASML,470.334228515625
2022-11-08,ASML,489.98858642578125
2022-11-09,ASML,476.2402648925781
2022-11-10,ASML,545.6437377929688
2022-11-11,ASML,560.8709716796875
2022-11-14,ASML,562.2136840820312
2022-11-15,ASML,581.3330078125
2022-11-16,ASML,561.1241455078125
2022-11-17,ASML,573.1209716796875
2022-11-18,ASML,577.1394653320312
2022-11-21,ASML,564.6170043945312
2022-11-22,ASML,580.1071166992188
2022-11-23,ASML,587.5406494140625
2022-11-25,ASML,575.8551025390625
2022-11-28,ASML,567.5846557617188
2022-11-29,ASML,563.1866455078125
2022-11-30,ASML,591.6954345703125
2022-12-01,ASML,594.7506713867188
2022-12-02,ASML,589.3504638671875
2022-12-05,ASML,584.5632934570312
2022-12-06,ASML,577.0322875976562
2022-12-07,ASML,585.1082153320312
2022-12-08,ASML,590.4984741210938
2022-12-09,ASML,581.556884765625
2022-12-12,ASML,593.5148315429688
2022-12-13,ASML,611.30126953125
2022-12-14,ASML,599.2263793945312
2022-12-15,ASML,570.503662109375
2022-12-16,ASML,558.8082885742188
2022-12-19,ASML,553.2525634765625
2022-12-20,ASML,547.9496459960938
2022-12-21,ASML,565.26904296875
2022-12-22,ASML,540.9345703125
2022-12-23,ASML,536.4781494140625
2022-12-27,ASML,522.67138671875
2022-12-28,ASML,517.2810668945312
2022-12-29,ASML,536.5753784179688
2022-12-30,ASML,531.642333984375
2023-01-03,ASML,534.726806640625
2023-01-04,ASML,555.4125366210938
2023-01-05,ASML,550.0514526367188
2023-01-06,ASML,579.7567138671875
2023-01-09,ASML,604.5486450195312
2023-01-10,ASML,616.2828979492188
2023-01-11,ASML,627.2680053710938
2023-01-12,ASML,634.9351196289062
2023-01-13,ASML,641.87255859375
2023-01-17,ASML,640.4131469726562
2023-01-18,ASML,634.67236328125
2023-01-19,ASML,613.2276000976562
2023-01-20,ASML,631.325439453125
2023-01-23,ASML,657.771240234375
2023-01-24,ASML,651.9138793945312
2023-01-25,ASML,663.1227416992188
2023-01-26,ASML,665.4286499023438
2023-01-27,ASML,649.3646240234375
2023-01-30,ASML,632.7459716796875
2023-01-31,ASML,642.9915771484375
2023-02-01,ASML,660.2037353515625
2023-02-02,ASML,677.7369995117188
2023-02-03,ASML,661.2643432617188
2023-02-06,ASML,645.4889526367188
2023-02-07,ASML,661.822021484375
2023-02-08,ASML,646.2885131835938
2023-02-09,ASML,647.5953369140625
2023-02-10,ASML,640.0087890625
2023-02-13,ASML,652.0904541015625
2023-02-14,ASML,660.6128540039062
2023-02-15,ASML,659.9595336914062
2023-02-16,ASML,639.940673828125
2023-02-17,ASML,635.6989135742188
2023-02-21,ASML,614.1005249023438
2023-02-22,ASML,608.6691284179688
2023-02-23,ASML,622.2036743164062
2023-02-24,ASML,602.9842529296875
2023-02-27,ASML,616.3432006835938
2023-02-28,ASML,602.3504638671875
2023-03-01,ASML,599.6397705078125
2023-03-02,ASML,608.630126953125
2023-03-03,ASML,621.5113525390625
2023-03-06,ASML,605.5098266601562
2023-03-07,ASML,593.945068359375
2023-03-08,ASML,603.97900390625
2023-03-09,ASML,589.6838989257812
2023-03-10,ASML,586.2418212890625
2023-03-13,ASML,589.7228393554688
2023-03-14,ASML,604.8564453125
2023-03-15,ASML,591.5853271484375
2023-03-16,ASML,614.861083984375
2023-03-17,ASML,617.9130859375
2023-03-20,ASML,630.2384643554688
2023-03-21,ASML,626.14306640625
2023-03-22,ASML,624.4268188476562
2023-03-23,ASML,647.62451171875
2023-03-24,ASML,631.4085693359375
2023-03-27,ASML,628.0152587890625
2023-03-28,ASML,623.783203125
2023-03-29,ASML,642.7100219726562
2023-03-30,ASML,659.8328247070312
2023-03-31,ASML,663.7625732421875
2023-04-03,ASML,657.209716796875
2023-04-04,ASML,652.031982421875
2023-04-05,ASML,647.3710327148438
2023-04-06,ASML,640.759765625
2023-04-10,ASML,645.1672973632812
2023-04-11,ASML,643.3438110351562
2023-04-12,ASML,638.3610229492188
2023-04-13,ASML,648.8434448242188
2023-04-14,ASML,649.61376953125
2023-04-17,ASML,623.1300048828125
2023-04-18,ASML,627.3131103515625
2023-04-19,ASML,608.0743408203125
2023-04-20,ASML,617.7960815429688
2023-04-21,ASML,618.6736450195312
2023-04-24,ASML,611.76025390625
2023-04-25,ASML,590.6785888671875
2023-04-26,ASML,593.9352416992188
2023-04-27,ASML,613.573974609375
2023-04-28,ASML,621.004150390625
2023-05-01,ASML,621.1978149414062
2023-05-02,ASML,620.0731811523438
2023-05-03,ASML,620.748046875
2023-05-04,ASML,621.0511474609375
2023-05-05,ASML,635.9845581054688
2023-05-08,ASML,640.5515747070312
2023-05-09,ASML,628.874755859375
2023-05-10,ASML,642.654296875
2023-05-11,ASML,635.8573608398438
2023-05-12,ASML,633.2364501953125
2023-05-15,ASML,641.2362670898438
2023-05-16,ASML,637.6763305664062
2023-05-17,ASML,655.7196044921875
2023-05-18,ASML,680.589111328125
2023-05-19,ASML,678.70166015625
2023-05-22,ASML,683.2394409179688
2023-05-23,ASML,666.4282836914062
2023-05-24,ASML,652.0914916992188
2023-05-25,ASML,692.8624267578125
2023-05-26,ASML,719.707275390625
2023-05-30,ASML,712.2064208984375
2023-05-31,ASML,706.993896484375
2023-06-01,ASML,710.7493286132812
2023-06-02,ASML,708.6760864257812
2023-06-05,ASML,706.280029296875
2023-06-06,ASML,700.8328857421875
2023-06-07,ASML,694.5543823242188
2023-06-08,ASML,704.1773681640625
2023-06-09,ASML,700.0797119140625
2023-06-12,ASML,714.0742797851562
2023-06-13,ASML,721.0178833007812
2023-06-14,ASML,723.89306640625
2023-06-15,ASML,722.4065551757812
2023-06-16,ASML,705.9671020507812
2023-06-20,ASML,704.5294189453125
2023-06-21,ASML,691.70849609375
2023-06-22,ASML,701.5955810546875
2023-06-23,ASML,682.5059204101562
2023-06-26,ASML,684.80419921875
2023-06-27,ASML,709.0966186523438
2023-06-28,ASML,708.2261352539062
2023-06-29,ASML,707.4047241210938
2023-06-30,ASML,708.7738647460938
2023-07-03,ASML,717.7025756835938
2023-07-05,ASML,699.8939208984375
2023-07-06,ASML,683.8946533203125
2023-07-07,ASML,681.3812866210938
2023-07-10,ASML,694.1826171875
2023-07-11,ASML,689.4591064453125
2023-07-12,ASML,708.8814086914062
2023-07-13,ASML,734.1909790039062
2023-07-14,ASML,737.3984985351562
2023-07-17,ASML,737.858154296875
2023-07-18,ASML,740.3422241210938
2023-07-19,ASML,700.0015869140625
2023-07-20,ASML,661.2255249023438
2023-07-21,ASML,678.0757446289062
2023-07-24,ASML,669.3916015625
2023-07-25,ASML,672.1492919921875
2023-07-26,ASML,669.2154541015625
2023-07-27,ASML,692.5103149414062
2023-07-28,ASML,702.5344848632812
2023-07-31,ASML,700.6176147460938
2023-08-01,ASML,694.6320190429688
2023-08-02,ASML,669.4915161132812
2023-08-03,ASML,667.482177734375
2023-08-04,ASML,664.5712280273438
2023-08-07,ASML,679.6456909179688
2023-08-08,ASML,665.8746948242188
2023-08-09,ASML,659.13134765625
2023-08-10,ASML,664.3458862304688
2023-08-11,ASML,648.63427734375
2023-08-14,ASML,653.3094482421875
2023-08-15,ASML,638.75439453125
2023-08-16,ASML,633.5990600585938
2023-08-17,ASML,631.5406494140625
2023-08-18,ASML,642.3123779296875
2023-08-21,ASML,649.3595581054688
2023-08-22,ASML,654.26025390625
2023-08-23,ASML,663.6694946289062
2023-08-24,ASML,634.9514770507812
2023-08-25,ASML,638.078125
2023-08-28,ASML,645.899658203125
2023-08-29,ASML,654.2503051757812
2023-08-30,ASML,656.2597045898438
2023-08-31,ASML,647.4091186523438
2023-09-01,ASML,649.3595581054688
2023-09-05,ASML,650.3788452148438
2023-09-06,ASML,652.8095703125
2023-09-07,ASML,625.1207885742188
2023-09-08,ASML,615.3880004882812
2023-09-11,ASML,615.240966796875
2023-09-12,ASML,606.5079345703125
2023-09-13,ASML,604.792724609375
2023-09-14,ASML,609.5464477539062
2023-09-15,ASML,584.8076782226562
2023-09-18,ASML,585.8565673828125
2023-09-19,ASML,581.9751586914062
2023-09-20,ASML,578.1624755859375
2023-09-21,ASML,570.5565795898438
2023-09-22,ASML,575.4375610351562
2023-09-25,ASML,574.4869384765625
2023-09-26,ASML,561.3335571289062
2023-09-27,ASML,563.1173706054688
2023-09-28,ASML,569.1157836914062
2023-09-29,ASML,576.9667358398438
2023-10-02,ASML,570.6154174804688
2023-10-03,ASML,559.265380859375
2023-10-04,ASML,579.123046875
2023-10-05,ASML,570.1350708007812
2023-10-06,ASML,585.493896484375
2023-10-09,ASML,579.622802734375
2023-10-10,ASML,590.1886596679688
2023-10-11,ASML,594.1484375
2023-10-12,ASML,604.508544921875
2023-10-13,ASML,587.8364868164062
2023-10-16,ASML,591.8059692382812
2023-10-17,ASML,596.5399169921875
2023-10-18,ASML,571.6641845703125
2023-10-19,ASML,576.05517578125
2023-10-20,ASML,568.5767211914062
2023-10-23,ASML,576.1139526367188
2023-10-24,ASML,588.8165283203125
2023-10-25,ASML,571.75244140625
2023-10-26,ASML,576.5158081054688
2023-10-27,ASML,578.2799682617188
2023-10-30,ASML,577.182373046875
2023-10-31,ASML,586.9150390625
2023-11-01,ASML,597.71435546875
2023-11-02,ASML,620.4331665039062
2023-11-03,ASML,631.2618408203125
2023-11-06,ASML,626.378173828125
2023-11-07,ASML,625.2677612304688
2023-11-08,ASML,628.1959838867188
2023-11-09,ASML,623.25341796875
2023-11-10,ASML,649.804443359375
2023-11-13,ASML,643.2402954101562
2023-11-14,ASML,663.689208984375
2023-11-15,ASML,666.2341918945312
2023-11-16,ASML,669.054443359375
2023-11-17,ASML,674.1838989257812
2023-11-20,ASML,682.2612915039062
2023-11-21,ASML,672.5429077148438
2023-11-22,ASML,672.916259765625
2023-11-24,ASML,679.185546875
2023-11-27,ASML,676.4342041015625
2023-11-28,ASML,664.2592163085938
2023-11-29,ASML,675.677490234375
2023-11-30,ASML,671.8944091796875
2023-12-01,ASML,680.1878662109375
2023-12-04,ASML,678.3404541015625
2023-12-05,ASML,682.4774169921875
2023-12-06,ASML,680.06982421875
2023-12-07,ASML,687.5086669921875
2023-12-08,ASML,684.3444213867188
2023-12-11,ASML,697.914794921875
2023-12-12,ASML,708.0557250976562
2023-12-13,ASML,722.5301513671875
2023-12-14,ASML,740.6304931640625
2023-12-15,ASML,739.8934936523438
2023-12-18,ASML,729.1825561523438
2023-12-19,ASML,731.7964477539062
2023-12-20,ASML,716.9486083984375
2023-12-21,ASML,742.1634521484375
2023-12-22,ASML,739.470947265625
2023-12-26,ASML,749.4447631835938
2023-12-27,ASML,750.7714233398438
2023-12-28,ASML,744.6985473632812
2023-12-29,ASML,743.7847290039062
2024-01-02,ASML,704.4788818359375
2024-01-03,ASML,691.1639404296875
2024-01-04,ASML,688.1373901367188
2024-01-05,ASML,691.134521484375
2024-01-08,ASML,708.3308715820312
2024-01-09,ASML,703.52587890625
2024-01-10,ASML,705.3338012695312
2024-01-11,ASML,706.0609741210938
2024-01-12,ASML,700.8431396484375
2024-01-16,ASML,694.2396850585938
2024-01-17,ASML,699.9095458984375
2024-01-18,ASML,731.6098022460938
2024-01-19,ASML,744.6790161132812
2024-01-22,ASML,753.3753662109375
2024-01-23,ASML,764.8821411132812
2024-01-24,ASML,832.6062622070312
2024-01-25,ASML,853.9984130859375
2024-01-26,ASML,852.69140625
2024-01-29,ASML,867.3034057617188
2024-01-30,ASML,852.9666748046875
2024-01-31,ASML,854.7254638671875
2024-02-01,ASML,875.0859985351562
2024-02-02,ASML,875.203857421875
2024-02-05,ASML,884.4923095703125
2024-02-06,ASML,890.7430419921875
2024-02-07,ASML,907.81201171875
2024-02-08,ASML,908.5108642578125
2024-02-09,ASML,934.7540893554688
2024-02-12,ASML,914.6828002929688
2024-02-13,ASML,889.1976318359375
2024-02-14,ASML,909.9874877929688
2024-02-15,ASML,915.3030395507812
2024-02-16,ASML,914.4171142578125
2024-02-20,ASML,895.3499145507812
2024-02-21,ASML,894.01123046875
2024-02-22,ASML,936.9688720703125
2024-02-23,ASML,918.6597290039062
2024-02-26,ASML,932.775634765625
2024-02-27,ASML,926.6527099609375
2024-02-28,ASML,924.8119506835938
2024-02-29,ASML,936.8016357421875
2024-03-01,ASML,975.4476928710938
2024-03-04,ASML,982.436767578125
2024-03-05,ASML,953.693359375
2024-03-06,ASML,988.234619140625
2024-03-07,ASML,1031.015380859375
2024-03-08,ASML,978.7847900390625
2024-03-11,ASML,947.6197509765625
2024-03-12,ASML,968.9017944335938
2024-03-13,ASML,953.6343383789062
2024-03-14,ASML,944.7750244140625
2024-03-15,ASML,925.5108642578125
2024-03-18,ASML,926.6232299804688
2024-03-19,ASML,937.0279541015625
2024-03-20,ASML,955.74072265625
2024-03-21,ASML,975.3001098632812
2024-03-22,ASML,964.6395263671875
2024-03-25,ASML,963.62548828125
2024-03-26,ASML,956.1148071289062
2024-03-27,ASML,958.782470703125
2024-03-28,ASML,955.2978515625
2024-04-01,ASML,977.4263916015625
2024-04-02,ASML,951.5966186523438
2024-04-03,ASML,964.9446411132812
2024-04-04,ASML,938.5045166015625
2024-04-05,ASML,964.2357788085938
2024-04-08,ASML,967.3464965820312
2024-04-09,ASML,974.3551025390625
2024-04-10,ASML,959.373046875
2024-04-11,ASML,976.6683349609375
2024-04-12,ASML,946.802734375
2024-04-15,ASML,939.8924560546875
2024-04-16,ASML,961.64697265625
2024-04-17,ASML,893.4205322265625
2024-04-18,ASML,875.131103515625
2024-04-19,ASML,846.10205078125
2024-04-22,ASML,858.41650390625
2024-04-23,ASML,887.4749755859375
2024-04-24,ASML,878.3695678710938
2024-04-25,ASML,888.4002685546875
2024-04-26,ASML,906.484130859375
2024-04-29,ASML,897.4092407226562
2024-04-30,ASML,860.6159057617188
2024-05-01,ASML,841.2527465820312
2024-05-02,ASML,858.4557495117188
2024-05-03,ASML,889.3797607421875
2024-05-06,ASML,904.4620361328125
2024-05-07,ASML,895.8803100585938
2024-05-08,ASML,899.0860595703125
2024-05-09,ASML,901.1279907226562
2024-05-10,ASML,917.650390625
2024-05-13,ASML,904.7776489257812
2024-05-14,ASML,902.5977172851562
2024-05-15,ASML,924.6834716796875
2024-05-16,ASML,907.0464477539062
2024-05-17,ASML,912.4026489257812
2024-05-20,ASML,926.676025390625
2024-05-21,ASML,912.6986083984375
2024-05-22,ASML,909.7985229492188
2024-05-23,ASML,921.5565795898438
2024-05-24,ASML,943.22802734375
2024-05-28,ASML,978.3740844726562
2024-05-29,ASML,944.8656005859375
2024-05-30,ASML,952.9934692382812
2024-05-31,ASML,947.3018798828125
2024-06-03,ASML,952.3623046875
2024-06-04,ASML,937.8916015625
2024-06-05,ASML,1027.1915283203125
2024-06-06,ASML,1038.3084716796875
2024-06-07,ASML,1014.4472045898438
2024-06-10,ASML,1027.556640625
2024-06-11,ASML,1021.9338989257812
2024-06-12,ASML,1054.337646484375
2024-06-13,ASML,1038.406982421875
2024-06-14,ASML,1013.934326171875
2024-06-17,ASML,1038.17041015625
2024-06-18,ASML,1046.9593505859375
2024-06-20,ASML,1036.4638671875
2024-06-21,ASML,1022.5159301757812
2024-06-24,ASML,988.3959350585938
2024-06-25,ASML,1009.4362182617188
2024-06-26,ASML,1002.7877197265625
2024-06-27,ASML,1014.0426635742188
2024-06-28,ASML,1008.83447265625
2024-07-01,ASML,1019.4481811523438
2024-07-02,ASML,1033.652587890625
2024-07-03,ASML,1056.85302734375
2024-07-05,ASML,1059.8812255859375
2024-07-08,ASML,1062.7518310546875
2024-07-09,ASML,1045.568359375
2024-07-10,ASML,1084.0186767578125
2024-07-11,ASML,1048.0640869140625
2024-07-12,ASML,1070.5147705078125
2024-07-15,ASML,1049.1785888671875
2024-07-16,ASML,1053.6766357421875
2024-07-17,ASML,919.3963012695312
2024-07-18,ASML,911.5938110351562
2024-07-19,ASML,883.204833984375
2024-07-22,ASML,928.4713134765625
2024-07-23,ASML,920.1361694335938
2024-07-24,ASML,860.89208984375
2024-07-25,ASML,850.9096069335938
2024-07-26,ASML,876.3197021484375
2024-07-29,ASML,860.3131103515625
2024-07-30,ASML,850.1243286132812
2024-07-31,ASML,925.6852416992188
2024-08-01,ASML,873.3184814453125
2024-08-02,ASML,799.8328247070312
2024-08-05,ASML,810.7034301757812
2024-08-06,ASML,833.096923828125
2024-08-07,ASML,826.5153198242188
2024-08-08,ASML,866.3414916992188
2024-08-09,ASML,850.4307250976562
2024-08-12,ASML,842.8311157226562
2024-08-13,ASML,859.265625
2024-08-14,ASML,869.2369384765625
2024-08-15,ASML,917.3346557617188
2024-08-16,ASML,907.8573608398438
2024-08-19,ASML,922.1770629882812
2024-08-20,ASML,915.2889404296875
2024-08-21,ASML,932.5139770507812
2024-08-22,ASML,897.0361938476562
2024-08-23,ASML,896.5914306640625
2024-08-26,ASML,872.923095703125
2024-08-27,ASML,879.4158935546875
2024-08-28,ASML,877.6864013671875
2024-08-29,ASML,877.2713012695312
2024-08-30,ASML,893.2413330078125
2024-09-03,ASML,835.448974609375
2024-09-04,ASML,801.937744140625
